fpr,tpr,threshold
0.0003724061908805172,0.7116250667887948,0.6501531600952148
0.00037613025278932237,0.7116250667887948,0.6501404047012329
0.00037613025278932237,0.7129226776581941,0.6496039032936096
0.00037985431469812753,0.7129226776581941,0.6495762467384338
0.00037985431469812753,0.7147545988855812,0.648654043674469
0.00038357837660693274,0.7147545988855812,0.6486457586288452
0.00038357837660693274,0.7161285398061217,0.6478729844093323
0.0003873024385157379,0.7161285398061217,0.6478201150894165
0.0003873024385157379,0.7182657812380734,0.6464715003967285
0.00039102650042454305,0.7182657812380734,0.646432101726532
0.00039102650042454305,0.7218532936417067,0.644271194934845
0.0003947505623333482,0.7218532936417067,0.6441721320152283
0.0003947505623333482,0.7222349438974124,0.6440511345863342
0.0003984746242421534,0.7222349438974124,0.643948495388031
0.0003984746242421534,0.7232272345622471,0.6432793140411377
0.0004021986861509586,0.7232272345622471,0.6432244181632996
0.0004021986861509586,0.7244485153805053,0.6423147916793823
0.00040592274805976373,0.7244485153805053,0.6423124670982361
0.00040592274805976373,0.725364475994199,0.6415479183197021
0.00040964680996856894,0.725364475994199,0.6415450572967529
0.00040964680996856894,0.7261277765056102,0.641283392906189
0.0004133708718773741,0.7261277765056102,0.641261100769043
0.0004133708718773741,0.7267384169147393,0.6410513520240784
0.00041709493378617925,0.7267384169147393,0.6410062313079834
0.00041709493378617925,0.7268147469658804,0.6409814953804016
0.0004208189956949844,0.7268147469658804,0.6409631371498108
0.0004208189956949844,0.7274253873750095,0.6407962441444397
0.0004245430576037896,0.7274253873750095,0.6407898664474487
0.0004245430576037896,0.7275017174261507,0.6407516002655029
0.0004282671195125948,0.7275017174261507,0.6407331824302673
0.0004282671195125948,0.727654377528433,0.6406149864196777
0.00043199118142139993,0.727654377528433,0.6406052112579346
0.00043199118142139993,0.727730707579574,0.6405977010726929
0.00043571524333020515,0.727730707579574,0.6405812501907349
0.00043571524333020515,0.7279596977329975,0.6403737664222717
0.0004394393052390103,0.7279596977329975,0.640336275100708
0.0004394393052390103,0.7285703381421266,0.6397916674613953
0.00044316336714781546,0.7285703381421266,0.639768123626709
0.00044316336714781546,0.7289519883978323,0.6394216418266296
0.0004468874290566206,0.7289519883978323,0.6394150257110596
0.0004468874290566206,0.7297916189603847,0.6389963626861572
0.0004506114909654258,0.7297916189603847,0.6389876008033752
0.0004506114909654258,0.7300206091138081,0.6388410329818726
0.000454335552874231,0.7300206091138081,0.638786256313324
0.000454335552874231,0.7304022593695138,0.638629674911499
0.00045805961478303614,0.7304022593695138,0.6386199593544006
0.00045805961478303614,0.7313182199832073,0.6381985545158386
0.00046178367669184135,0.7313182199832073,0.6381281614303589
0.00046178367669184135,0.7338371116708649,0.6369351744651794
0.00046923180050945166,0.7338371116708649,0.6368997693061829
0.00046923180050945166,0.7363560033585222,0.6354825496673584
0.0004729558624182568,0.7363560033585222,0.6353864073753357
0.0004729558624182568,0.7372719639722158,0.6349043846130371
0.00047667992432706203,0.7372719639722158,0.6348970532417297
0.00047667992432706203,0.7378826043813449,0.6344290971755981
0.00048412804814467234,0.7378826043813449,0.6342658400535583
0.00048412804814467234,0.7384169147393329,0.6339266896247864
0.00048785211005347755,0.7384169147393329,0.6338858008384705
0.00048785211005347755,0.7385695748416151,0.633782684803009
0.0004915761719622827,0.7385695748416151,0.6337156295776367
0.0004915761719622827,0.7416227768872605,0.6321067810058594
0.0004953002338710879,0.7416227768872605,0.6320323944091797
0.0004953002338710879,0.7433783680635067,0.6311207413673401
0.000499024295779893,0.7433783680635067,0.6310583353042603
0.000499024295779893,0.74360735821693,0.6309162378311157
0.0005027483576886982,0.74360735821693,0.6308779120445251
0.0005027483576886982,0.7452102892908938,0.6300022602081299
0.0005064724195975034,0.7452102892908938,0.6299390196800232
0.0005064724195975034,0.7489504617968094,0.6278420686721802
0.0005101964815063085,0.7489504617968094,0.627754271030426
0.0005101964815063085,0.7491031218990917,0.627551794052124
0.0005213686672327241,0.7491031218990917,0.627408504486084
0.0005213686672327241,0.7500190825127853,0.626761794090271
0.0005250927291415293,0.7500190825127853,0.6266563534736633
0.0005250927291415293,0.7501717426150676,0.6265374422073364
0.0005288167910503344,0.7501717426150676,0.6265147924423218
0.0005288167910503344,0.7502480726662086,0.626466691493988
0.0005325408529591396,0.7502480726662086,0.6264111995697021
0.0005325408529591396,0.7513930234333257,0.6260760426521301
0.0005399889767767499,0.7513930234333257,0.6259158849716187
0.0005399889767767499,0.7529196244561484,0.6249793767929077
0.0005437130386855551,0.7529196244561484,0.62497878074646
0.0005437130386855551,0.7530722845584307,0.6248778104782104
0.0005511611625031654,0.7530722845584307,0.6247556805610657
0.0005511611625031654,0.7536829249675597,0.6245300769805908
0.0005548852244119706,0.7536829249675597,0.6244861483573914
0.0005548852244119706,0.7552095259903824,0.6237139105796814
0.0005586092863207758,0.7552095259903824,0.6236873865127563
0.0005586092863207758,0.7554385161438059,0.6235864758491516
0.000562333348229581,0.7554385161438059,0.623542845249176
0.000562333348229581,0.7562781467063583,0.6231815218925476
0.000562333348229581,0.7564308068086406,0.6231169700622559
0.000562333348229581,0.7568887871154873,0.6228161454200745
0.0005660574101383862,0.7568887871154873,0.622768759727478
0.0005660574101383862,0.7578810777803221,0.6221461892127991
0.0005697814720471913,0.7578810777803221,0.6221089363098145
0.0005697814720471913,0.7579574078314633,0.6220158934593201
0.0005735055339559965,0.7579574078314633,0.6219849586486816
0.0005735055339559965,0.7602473093656973,0.6201598644256592
0.0005772295958648017,0.7602473093656973,0.6201103925704956
0.0005772295958648017,0.7617739103885199,0.6194209456443787
0.0005809536577736068,0.7617739103885199,0.6194179058074951
0.0005809536577736068,0.762384550797649,0.6187693476676941
0.0005884017815912172,0.762384550797649,0.6186503767967224
0.0005884017815912172,0.7626135409510725,0.6185540556907654
0.0005958499054088275,0.7626135409510725,0.6184240579605103
0.0005958499054088275,0.7630715212579192,0.6182601451873779
0.0005995739673176327,0.7630715212579192,0.6182010173797607
0.0005995739673176327,0.7639874818716128,0.6178056597709656
